N,extraction,value
2,388,0.113806
10,388,0.795092
100,388,1.16869
1,389,0.869188
2,389,0.702943
10,389,0.823891
100,389,0.975026
1,390,1.69698
2,390,1.11208
10,390,1.16444
100,390,0.987858
1,391,0.10944
2,391,1.1419
10,391,0.481771
100,391,0.94397
1,392,1.32412
2,392,0.682903
10,392,1.08386
100,392,1.07795
1,393,1.50218
2,393,0.97724
10,393,1.29011
100,393,0.987789
1,394,0.905549
2,394,0.668183
10,394,1.41757
100,394,1.03744
1,395,0.220199
2,395,1.51502
10,395,1.01994
100,395,0.896946
1,396,0.00356942
2,396,0.0763064
10,396,1.56721
100,396,1.06736
1,397,0.0948595
2,397,0.757863
10,397,1.42069
100,397,1.06083
1,398,0.669414
2,398,0.988919
10,398,0.885411
100,398,0.882577
1,399,0.903385
2,399,1.73712
10,399,0.870282
100,399,1.13015
1,400,0.3382
2,400,1.53802
10,400,0.793416
100,400,0.875541
1,401,1.54781
2,401,1.51237
10,401,1.07922
100,401,0.872173
1,402,2.01797
2,402,2.09867
10,402,1.37909
100,402,0.990225
1,403,0.597272
2,403,0.659475
10,403,0.93104
100,403,0.959184
1,404,0.206927
2,404,0.770371
10,404,1.43835
100,404,0.95602
1,405,0.0813152
2,405,0.180943
10,405,0.397353
100,405,1.18494
1,406,1.2119
2,406,0.732321
10,406,1.16816
100,406,1.10749
1,407,0.144416
2,407,0.261836
10,407,1.22281
100,407,1.11249
1,408,0.121335
2,408,0.117627
10,408,1.14882
100,408,1.12184
1,409,0.777317
2,409,0.430494
10,409,1.10991
100,409,0.868081
1,410,1.95337
2,410,1.29652
10,410,0.756095
100,410,1.03192
1,411,0.532394
2,411,0.267585
10,411,1.2101
100,411,1.01145
1,412,0.410313
2,412,1.31803
10,412,0.946792
100,412,1.02564
1,413,0.0433297
2,413,0.0944295
10,413,1.2448
100,413,0.938568
1,414,2.23143
2,414,1.43038
10,414,1.32726
100,414,1.10271
1,415,0.120621
2,415,1.70763
10,415,0.9643
100,415,1.13949
1,416,0.748705
2,416,1.02583
10,416,1.14785
100,416,1.05411
1,417,0.183031
2,417,0.56714
10,417,1.19257
100,417,1.04383
1,418,0.440407
2,418,0.480751
10,418,0.938181
100,418,1.01745
1,419,0.363889
2,419,0.470925
10,419,0.736496
100,419,1.00524
1,420,1.67842
2,420,0.87449
10,420,0.604007
100,420,1.06293
1,421,0.146762
2,421,1.65866
10,421,1.02667
100,421,0.964308
1,422,0.893973
2,422,0.935141
10,422,0.884531
100,422,0.855067
1,423,3.44332
2,423,1.81592
10,423,0.702443
100,423,0.994177
1,424,0.395193
2,424,0.789416
10,424,0.97268
100,424,0.997219
1,425,0.266675
2,425,0.272491
10,425,0.798366
100,425,0.87252
1,426,0.0294643
2,426,0.976561
10,426,1.36991
100,426,1.06692
1,427,0.186904
2,427,0.485043
10,427,0.785582
100,427,0.990207
1,428,0.286963
2,428,0.808963
10,428,1.08262
100,428,0.888759
1,429,1.30984
2,429,0.689897
10,429,0.556891
100,429,1.16946
1,430,4.78088
2,430,2.39185
10,430,1.19118
100,430,0.927107
1,431,1.35003
2,431,0.797576
10,431,0.534662
100,431,0.995178
1,432,0.456317
2,432,0.33355
10,432,0.749141
100,432,1.18318
1,433,0.363628
2,433,1.65961
10,433,1.25823
100,433,1.12302
1,434,4.40318
2,434,2.46688
10,434,0.895263
100,434,0.98999
1,435,0.583015
2,435,0.45949
10,435,1.24658
100,435,1.08255
1,436,0.11769
2,436,1.43364
10,436,1.20046
100,436,0.933183
1,437,3.58429
2,437,1.90983
10,437,0.96366
100,437,0.892209
1,438,0.719964
2,438,0.853192
10,438,1.19131
100,438,0.872885
1,439,1.03472
2,439,1.69855
10,439,1.08146
100,439,0.78786
1,440,0.123052
2,440,0.208062
10,440,0.862018
100,440,0.937515
1,441,0.701235
2,441,0.590154
10,441,0.640065
100,441,1.04145
1,442,0.429671
2,442,0.765273
10,442,1.22033
100,442,1.02499
1,443,0.698486
2,443,0.646841
10,443,0.732095
100,443,0.932941
1,444,0.301751
2,444,1.07573
10,444,1.15968
100,444,0.977784
1,445,0.436062
2,445,0.261453
10,445,0.476047
100,445,1.03381
1,446,0.44864
2,446,1.00703
10,446,0.803804
100,446,0.961175
1,447,0.980609
2,447,0.563904
10,447,0.888559
100,447,0.92608
1,448,0.25
2,448,0.330374
10,448,0.770411
100,448,1.07354
1,449,0.0822816
2,449,0.319676
10,449,1.01474
100,449,1.01021
1,450,1.60289
2,450,1.52219
10,450,0.648057
100,450,1.12811
1,451,0.288152
2,451,0.249556
10,451,1.00846
100,451,0.905387
1,452,0.732129
2,452,0.56241
10,452,0.588273
100,452,0.909557
1,453,0.31259
2,453,1.31818
10,453,0.942164
100,453,0.91682
1,454,0.0960663
2,454,0.538702
10,454,0.864385
100,454,0.87149
1,455,2.54419
2,455,1.58629
10,455,0.885173
100,455,1.20573
1,456,0.0718314
2,456,1.04086
10,456,1.24985
100,456,1.17741
1,457,3.28428
2,457,2.37748
10,457,1.68249
100,457,1.0269
1,458,0.164679
2,458,1.68257
10,458,1.47821
100,458,1.1335
1,459,1.0734
2,459,1.00143
10,459,1.68813
100,459,1.02034
1,460,0.260861
2,460,0.485926
10,460,0.826434
100,460,0.97707
1,461,0.8646
2,461,2.0251
10,461,1.1653
100,461,1.06955
1,462,0.18712
2,462,0.630968
10,462,0.639164
100,462,1.03916
1,463,0.998513
2,463,1.05264
10,463,0.828308
100,463,1.02588
1,464,0.429874
2,464,1.03989
10,464,1.37902
100,464,1.15568
1,465,0.408555
2,465,0.505105
10,465,0.947265
100,465,0.989578
1,466,2.49862
2,466,1.35713
10,466,0.998087
100,466,0.770048
1,467,0.412373
2,467,0.376362
10,467,1.38308
100,467,0.957358
1,468,1.70648
2,468,1.06237
10,468,1.03659
100,468,0.979002
1,469,0.192419
2,469,0.198805
10,469,0.739132
100,469,0.94361
1,470,0.777227
2,470,0.628548
10,470,0.830389
100,470,1.07845
1,471,0.317877
2,471,0.338026
10,471,1.06491
100,471,0.991071
1,472,0.956826
2,472,0.609438
10,472,0.688877
100,472,0.883585
1,473,0.209132
2,473,0.391433
10,473,0.903115
100,473,0.846215
1,474,1.97621
2,474,1.51121
10,474,1.44235
100,474,1.19674
1,475,0.108199
2,475,1.19124
10,475,0.946852
100,475,1.01503
1,476,0.444199
2,476,0.305249
10,476,1.62405
100,476,1.23281
1,477,0.775506
2,477,1.02132
10,477,0.813849
100,477,1.04908
1,478,0.197495
2,478,0.918143
10,478,0.833232
100,478,0.867748
1,479,0.420114
2,479,0.361218
10,479,0.344873
100,479,1.05379
1,480,1.90224
2,480,1.95465
10,480,1.10728
100,480,1.00629
1,481,2.17661
2,481,1.18256
10,481,0.924913
100,481,1.06259
1,482,0.834031
2,482,0.601984
10,482,0.751671
100,482,1.06023
1,483,0.751816
2,483,1.00049
10,483,1.13816
100,483,1.0609
1,484,0.141409
2,484,0.193505
10,484,0.472342
100,484,0.884189
1,485,0.36922
2,485,0.49121
10,485,1.34069
100,485,1.01768
1,486,1.09498
2,486,0.563497
10,486,0.784315
100,486,1.03198
1,487,2.18833
2,487,1.31293
10,487,1.11805
100,487,1.17476
1,488,0.0265107
2,488,0.569808
10,488,0.696257
100,488,0.898642
1,489,1.30372
2,489,0.734677
10,489,0.938392
100,489,1.02236
1,490,5.20123
2,490,2.97622
10,490,1.1301
100,490,1.0568
1,491,0.730306
2,491,0.480679
10,491,1.06736
100,491,0.982257
1,492,0.212234
2,492,0.297414
10,492,0.615696
100,492,1.05513
1,493,1.80657
2,493,1.4069
10,493,1.11285
100,493,0.871137
1,494,1.34373
2,494,1.49064
10,494,0.999443
100,494,0.988486
1,495,0.0601451
2,495,0.997453
10,495,0.866639
100,495,0.965891
1,496,1.09906
2,496,0.801016
10,496,1.07022
100,496,0.998873
1,497,0.717146
2,497,0.688629
10,497,0.852366
100,497,0.957996
1,498,0.0563506
2,498,0.471562
10,498,0.89859
100,498,0.928639
1,499,1.98663
2,499,1.446
10,499,1.26866
100,499,0.955512
1,500,2.57334
2,500,1.46949
10,500,0.664651
100,500,0.989664
1,501,1.39847
2,501,0.928037
10,501,1.23414
100,501,0.909443
1,502,2.00126
2,502,1.04556
10,502,0.860754
100,502,0.951495
1,503,1.12614
2,503,0.599147
10,503,0.74943
100,503,0.983481
1,504,0.532005
2,504,0.338912
10,504,0.6051
100,504,1.07819
1,505,0.0993265
2,505,0.339022
10,505,0.617833
100,505,0.954512
1,506,0.173614
2,506,0.239428
10,506,0.799762
100,506,0.971043
1,507,1.6317
2,507,1.0821
10,507,1.28312
100,507,0.930661
1,508,0.948537
2,508,1.02573
10,508,0.759494
100,508,0.908912
1,509,0.764549
2,509,0.511897
10,509,1.02474
100,509,0.820604
1,510,1.58056
2,510,1.25354
10,510,1.32425
100,510,0.916058
1,511,1.57741
2,511,1.91762
10,511,0.786931
100,511,1.03453
1,512,0.869643
2,512,1.61334
10,512,1.14111
100,512,1.00082
1,513,3.15463
2,513,1.59322
10,513,1.01357
100,513,1.07443
1,514,1.55711
2,514,1.01941
10,514,0.86047
100,514,0.93493
1,515,0.912716
2,515,0.489787
10,515,1.16541
100,515,1.11399
1,516,0.000349578
2,516,0.0440141
10,516,0.927763
100,516,1.17648
1,517,0.0600141
2,517,0.851158
10,517,1.10756
100,517,0.867197
1,518,0.13709
2,518,0.347078
10,518,0.78297
100,518,0.941269
1,519,0.301179
2,519,0.39604
10,519,1.49954
100,519,1.14221
1,520,1.30698
2,520,0.76079
10,520,1.48522
100,520,0.953783
1,521,1.4543
2,521,1.14433
10,521,1.4834
100,521,0.957545
1,522,0.057802
2,522,0.277463
10,522,0.658438
100,522,0.955586
1,523,0.0801609
2,523,0.29133
10,523,0.743054
100,523,0.907529
1,524,1.89883
2,524,3.36186
10,524,1.5573
100,524,1.10485
1,525,0.185432
2,525,0.248495
10,525,1.15415
100,525,1.07689
1,526,2.11849
2,526,1.42682
10,526,0.780117
100,526,1.07281
1,527,0.329989
2,527,0.358351
10,527,1.25448
100,527,0.934339
1,528,0.246101
2,528,0.497548
10,528,0.504353
100,528,1.21799
1,529,2.7481
2,529,1.49137
10,529,1.5142
100,529,1.16276
1,530,0.307997
2,530,1.3983
10,530,0.707019
100,530,1.00768
1,531,0.23578
2,531,0.260159
10,531,1.10847
100,531,1.09272
1,532,0.713031
2,532,0.438104
10,532,0.531713
100,532,0.862466
1,533,0.276412
2,533,1.39334
10,533,0.740207
100,533,0.741629
1,534,0.0374033
2,534,0.204772
10,534,1.21108
100,534,1.06179
1,535,4.01688
2,535,2.6986
10,535,1.41638
100,535,0.983211
1,536,1.48093
2,536,0.759201
10,536,0.812139
100,536,1.11599
1,537,0.211262
2,537,0.503881
10,537,1.28842
100,537,1.19368
1,538,0.647658
2,538,0.520865
10,538,0.634401
100,538,0.84868
1,539,1.10535
2,539,0.567314
10,539,0.853008
100,539,0.855836
1,540,0.640371
2,540,0.432238
10,540,1.13292
100,540,1.00648
1,541,1.34971
2,541,1.40827
10,541,0.726695
100,541,1.05147
1,542,0.131712
2,542,0.207883
10,542,0.472562
100,542,0.86547
1,543,3.52619
2,543,2.18466
10,543,1.0178
100,543,0.993
1,544,0.0465931
2,544,0.0310331
10,544,0.941811
100,544,0.920889
1,545,0.136249
2,545,0.154015
10,545,0.719542
100,545,0.982622
1,546,0.0726354
2,546,0.207639
10,546,0.750922
100,546,1.08526
1,547,0.491768
2,547,0.403058
10,547,1.22046
100,547,0.892087
1,548,2.84883
2,548,1.55436
10,548,1.13632
100,548,1.17005
1,549,1.54498
2,549,0.822219
10,549,0.611391
100,549,1.20097
1,550,1.44342
2,550,0.94925
10,550,1.01288
100,550,0.917485
1,551,2.29665
2,551,1.1947
10,551,0.907671
100,551,0.929836
1,552,0.198491
2,552,0.428774
10,552,0.829525
100,552,1.0451
1,553,1.51259
2,553,0.840067
10,553,1.10368
100,553,0.946749
1,554,0.363504
2,554,0.396763
10,554,0.683098
100,554,1.03063
1,555,0.138799
2,555,0.173986
10,555,0.844739
100,555,0.906103
1,556,0.496619
2,556,0.447636
10,556,0.91026
100,556,1.00274
1,557,1.25895
2,557,3.72311
10,557,1.46271
100,557,0.930687
1,558,0.27989
2,558,1.08681
10,558,1.68793
100,558,1.08142
1,559,0.0287225
2,559,0.446275
10,559,0.621661
100,559,1.005
1,560,0.464793
2,560,0.920438
10,560,0.72232
100,560,0.912844
1,561,0.196161
2,561,0.825419
10,561,0.919234
100,561,1.09957
1,562,2.15219
2,562,1.39612
10,562,1.37805
100,562,1.06003
1,563,0.0426729
2,563,0.168011
10,563,0.891185
100,563,0.880815
1,564,0.137843
2,564,0.158878
10,564,1.21305
100,564,1.07612
1,565,1.03424
2,565,2.32081
10,565,1.65023
100,565,1.12641
1,566,0.0775797
2,566,0.488891
10,566,0.757517
100,566,0.890246
1,567,1.54632
2,567,1.70041
10,567,1.14727
100,567,0.931543
1,568,0.564537
2,568,2.03293
10,568,0.8937
100,568,0.974795
1,569,2.45346
2,569,2.35134
10,569,1.28353
100,569,1.13494
1,570,0.725145
2,570,0.847329
10,570,1.16216
100,570,1.00983
1,571,0.25552
2,571,0.814835
10,571,1.10474
100,571,0.966771
1,572,1.95457
2,572,1.35835
10,572,1.3486
100,572,1.00414
1,573,0.0298879
2,573,0.328795
10,573,0.914536
100,573,0.920595
1,574,0.804962
2,574,1.12776
10,574,1.24711
100,574,1.06571
1,575,0.411483
2,575,0.966185
10,575,0.94624
100,575,1.07602
1,576,0.426666
2,576,0.857003
10,576,1.24077
100,576,1.15226
1,577,1.20894
2,577,1.16245
10,577,0.911817
100,577,0.957564
1,578,0.649309
2,578,0.50944
10,578,0.911617
100,578,0.984479
1,579,0.349241
2,579,0.369274
10,579,0.691797
100,579,0.973673
1,580,0.278856
2,580,1.44681
10,580,0.889685
100,580,0.999338
1,581,0.264555
2,581,0.422257
10,581,1.30076
100,581,1.14098
1,582,0.394284
2,582,0.427633
10,582,0.880749
100,582,0.898532
1,583,0.146369
2,583,1.53705
10,583,0.981827
100,583,0.926066
1,584,1.88408
2,584,1.35304
10,584,1.43213
100,584,0.995671
1,585,2.81618
2,585,1.42387
10,585,0.659016
100,585,1.00627
1,586,0.194742
2,586,0.190537
10,586,1.17656
100,586,0.921268
1,587,2.80913
2,587,1.831
10,587,1.09199
100,587,1.07244
1,588,0.63141
2,588,0.365513
10,588,0.568777
100,588,0.795442
1,589,0.0853093
2,589,1.40769
10,589,0.665917
100,589,1.01246
1,590,3.04536
2,590,2.34486
10,590,0.876365
100,590,0.962049
1,591,0.688185
2,591,0.402965
10,591,0.874757
100,591,1.00446
1,592,3.34108
2,592,2.091
10,592,1.11488
100,592,1.10455
1,593,0.325131
2,593,0.313595
10,593,1.13926
100,593,0.968225
1,594,1.25423
2,594,0.989896
10,594,0.982038
100,594,1.07505
1,595,0.671444
2,595,0.786193
10,595,0.827309
100,595,1.0644
1,596,1.61508
2,596,1.27481
10,596,1.19119
100,596,0.92868
1,597,0.570625
2,597,0.783828
10,597,0.574855
100,597,0.838789
1,598,0.627508
2,598,0.604542
10,598,0.80412
100,598,0.811632
1,599,0.16871
2,599,0.967434
10,599,0.795712
100,599,1.04748
1,600,0.899491
2,600,1.85347
10,600,1.0588
100,600,0.978631
1,601,0.188306
2,601,0.519875
10,601,0.758003
100,601,0.930035
1,602,0.593232
2,602,1.45287
10,602,1.15829
100,602,1.00732
1,603,0.639293
2,603,0.705447
10,603,0.807027
100,603,0.963892
1,604,0.170719
2,604,0.35485
10,604,0.78858
100,604,0.868009
1,605,1.34985
2,605,0.940887
10,605,1.05881
100,605,1.03544
1,606,2.76835
2,606,1.47007
10,606,1.34349
100,606,1.04515
1,607,1.74594
2,607,3.89952
10,607,1.35676
100,607,1.05697
1,608,0.0594393
2,608,0.405308
10,608,0.687959
100,608,1.02874
1,609,0.603773
2,609,0.848294
10,609,0.971712
100,609,0.971777
1,610,0.79868
2,610,0.975143
10,610,0.821368
100,610,1.15209
1,611,0.201996
2,611,0.203695
10,611,1.13227
100,611,1.14668
1,612,1.07634
2,612,0.811283
10,612,0.795664
100,612,1.15353
1,613,0.923117
2,613,1.78074
10,613,0.929177
100,613,1.02585
1,614,0.0364511
2,614,1.34369
10,614,1.02267
100,614,0.976452
1,615,1.4666
2,615,1.00608
10,615,0.971777
100,615,0.90596
1,616,1.11466
2,616,0.825951
10,616,0.682783
100,616,1.07684
1,617,2.19566
2,617,1.26084
10,617,1.4594
100,617,0.843704
1,618,0.863087
2,618,0.877844
10,618,1.12165
100,618,0.750972
1,619,0.274473
2,619,0.488983
10,619,0.806167
100,619,1.05368
1,620,0.226517
2,620,0.126089
10,620,0.750192
100,620,1.079
1,621,0.416698
2,621,0.29329
10,621,0.781823
100,621,0.878171
1,622,0.900556
2,622,0.686063
10,622,1.02642
100,622,1.0959
1,623,0.438222
2,623,0.449851
10,623,0.894925
100,623,0.953532
1,624,0.360334
2,624,0.499732
10,624,0.81457
100,624,0.831258
1,625,1.35573
2,625,1.40366
10,625,0.766169
100,625,0.970652
1,626,0.0309568
2,626,0.17695
10,626,0.41581
100,626,0.807124
1,627,0.164351
2,627,0.20227
10,627,0.86325
100,627,0.877553
1,628,0.0164575
2,628,0.619838
10,628,0.959732
100,628,1.01523
1,629,0.807481
2,629,2.0577
10,629,0.910869
100,629,0.977558
1,630,0.182965
2,630,0.290702
10,630,0.942087
100,630,1.01312
1,631,0.967999
2,631,0.564311
10,631,1.28256
100,631,1.03043
1,632,2.67513
2,632,2.59859
10,632,0.705486
100,632,1.23618
1,633,0.413215
2,633,0.733586
10,633,0.834959
100,633,1.00976
1,634,2.4266
2,634,2.30809
10,634,1.20549
100,634,0.914253
1,635,2.09057
2,635,1.25346
10,635,1.06256
100,635,1.03938
1,636,0.255131
2,636,0.54998
10,636,1.12909
100,636,1.04627
1,637,1.14961
2,637,1.13031
10,637,0.719895
100,637,1.03397
1,638,0.915802
2,638,0.706523
10,638,1.00236
100,638,0.927195
1,639,1.80587
2,639,1.43298
10,639,1.0367
100,639,0.954597
1,640,0.244454
2,640,1.24272
10,640,0.749275
100,640,1.00812
1,641,0.980847
2,641,0.597831
10,641,1.13179
100,641,0.897683
1,642,0.348829
2,642,0.669621
10,642,1.16088
100,642,1.05019
1,643,0.489314
2,643,1.02705
10,643,1.06101
100,643,0.955531
1,644,0.533212
2,644,1.54747
10,644,0.883657
100,644,0.964855
1,645,0.851931
2,645,0.902675
10,645,0.99183
100,645,0.964409
1,646,0.877838
2,646,0.791218
10,646,1.0123
100,646,1.25342
1,647,0.0688221
2,647,1.4266
10,647,0.857729
100,647,0.988617
1,648,0.0610502
2,648,0.0336067
10,648,0.698095
100,648,0.882665
1,649,1.32734
2,649,2.12607
10,649,1.05753
100,649,0.957777
1,650,2.14124
2,650,1.26102
10,650,0.770356
100,650,1.06423
1,651,0.263654
2,651,1.31661
10,651,1.10229
100,651,0.961183
1,652,0.205769
2,652,0.972458
10,652,0.982008
100,652,1.05591
1,653,0.0368506
2,653,0.635751
10,653,0.760423
100,653,0.869819
1,654,0.255658
2,654,0.483354
10,654,0.749047
100,654,0.968112
1,655,1.32852
2,655,1.40783
10,655,1.42984
100,655,1.20004
1,656,0.174536
2,656,1.28142
10,656,1.50374
100,656,1.12115
1,657,0.795931
2,657,0.594246
10,657,0.965208
100,657,1.12725
1,658,0.849691
2,658,1.93266
10,658,1.20167
100,658,0.93274
1,659,0.102975
2,659,0.0663421
10,659,0.371673
100,659,0.871451
1,660,1.31864
2,660,1.1933
10,660,1.07538
100,660,0.978394
1,661,0.531661
2,661,0.270339
10,661,1.07675
100,661,1.06703
1,662,0.923714
2,662,1.065
10,662,1.08899
100,662,0.99049
1,663,0.203091
2,663,0.221688
10,663,0.577848
100,663,0.878421
1,664,0.883707
2,664,1.39818
10,664,1.18336
100,664,1.15009
1,665,0.298964
2,665,0.239222
10,665,1.20079
100,665,1.10996
1,666,0.0170311
2,666,0.16738
10,666,1.16921
100,666,0.900384
1,667,0.467313
2,667,0.266466
10,667,1.02661
100,667,0.918838
1,668,0.49174
2,668,0.820034
10,668,1.04985
100,668,0.817971
1,669,0.144429
2,669,0.230986
10,669,0.599596
100,669,0.995733
1,670,0.404567
2,670,0.460898
10,670,1.16475
100,670,1.00809
1,671,0.270575
2,671,0.218586
10,671,1.12895
100,671,0.968104
1,672,0.406054
2,672,0.350099
10,672,0.956097
100,672,1.09548
1,673,2.62853
2,673,1.48227
10,673,1.5536
100,673,1.17926
1,674,0.206463
2,674,0.300193
10,674,0.833677
100,674,0.893613
1,675,1.23719
2,675,0.638144
10,675,0.731204
100,675,0.942095
1,676,0.220947
2,676,0.585465
10,676,1.30657
100,676,1.02804
1,677,0.341345
2,677,0.539309
10,677,1.86108
100,677,0.916676
1,678,0.1401
2,678,0.444143
10,678,0.589005
100,678,1.20958
1,679,1.4451
2,679,1.85469
10,679,1.17792
100,679,1.09758
1,680,2.17064
2,680,1.23493
10,680,1.13186
100,680,0.929552
1,681,0.0584151
2,681,0.057418
10,681,0.834544
100,681,1.09736
1,682,2.70173
2,682,1.36276
10,682,0.636378
100,682,0.909869
1,683,0.879482
2,683,0.994495
10,683,0.953381
100,683,1.02949
1,684,0.649554
2,684,0.414666
10,684,0.941132
100,684,1.11648
1,685,0.19824
2,685,0.568372
10,685,1.02806
100,685,1.04611
1,686,0.469582
2,686,0.302322
10,686,0.84073
100,686,1.09246
1,687,0.277212
2,687,0.762127
10,687,1.43059
100,687,1.17682
1,688,1.51728
2,688,0.933718
10,688,1.33102
100,688,1.01048
1,689,0.1541
2,689,1.56439
10,689,0.900916
100,689,0.869422
1,690,0.800097
2,690,1.01527
10,690,1.04618
100,690,1.03108
1,691,2.00366
2,691,2.30182
10,691,0.771399
100,691,0.947829
1,692,0.472498
2,692,0.725189
10,692,1.85208
100,692,0.998773
1,693,2.19757
2,693,1.84558
10,693,0.810539
100,693,1.05452
1,694,1.09973
2,694,2.30544
10,694,1.29657
100,694,1.05674
1,695,0.381263
2,695,0.450558
10,695,0.885457
100,695,0.998608
1,696,0.187127
2,696,0.616314
10,696,1.17749
100,696,0.980837
1,697,0.279817
2,697,0.201307
10,697,1.17906
100,697,0.979295
1,698,0.416149
2,698,0.831428
10,698,1.47189
100,698,1.24125
1,699,0.458183
2,699,0.666973
10,699,1.02559
100,699,0.992525
1,700,0.58122
2,700,0.55542
10,700,0.74206
100,700,1.07553
1,701,1.83687
2,701,1.04029
10,701,0.838094
100,701,0.967914
1,702,0.50568
2,702,0.305028
10,702,0.942748
100,702,0.850562
1,703,0.458423
2,703,1.25022
10,703,0.928741
100,703,1.05438
1,704,0.487693
2,704,0.251381
10,704,0.985772
100,704,0.994613
1,705,0.779809
2,705,1.77159
10,705,1.09466
100,705,0.930861
1,706,0.187199
2,706,1.39669
10,706,1.50256
100,706,1.00672
1,707,0.550036
2,707,1.0726
10,707,1.19073
100,707,0.904887
1,708,0.192741
2,708,0.60921
10,708,0.730592
100,708,1.11791
1,709,0.451723
2,709,0.738933
10,709,0.820424
100,709,0.890412
1,710,0.3611
2,710,0.427712
10,710,1.3308
100,710,1.07914
1,711,0.0702252
2,711,0.573342
10,711,0.517366
100,711,0.886388
1,712,0.686873
2,712,0.378881
10,712,0.6957
100,712,1.00746
1,713,2.31765
2,713,1.60705
10,713,1.17821
100,713,0.961061
1,714,0.0419287
2,714,0.239703
10,714,0.653774
100,714,1.11346
1,715,0.577251
2,715,0.824756
10,715,1.16254
100,715,1.01755
1,716,0.932367
2,716,1.04772
10,716,0.568747
100,716,0.949667
1,717,0.29079
2,717,1.06067
10,717,1.03437
100,717,0.959467
1,718,0.0370171
2,718,0.0812439
10,718,1.49128
100,718,0.985161
1,719,2.95932
2,719,1.87115
10,719,1.41871
100,719,1.06848
1,720,2.08929
2,720,1.05549
10,720,0.999077
100,720,0.961625
1,721,0.576902
2,721,0.77086
10,721,0.606826
100,721,1.07467
1,722,1.03315
2,722,1.08969
10,722,0.725245
100,722,1.21825
1,723,0.615224
2,723,1.0135
10,723,1.38825
100,723,1.09778
1,724,1.85876
2,724,1.60716
10,724,1.00344
100,724,0.884587
1,725,0.40269
2,725,0.338066
10,725,0.43314
100,725,0.952409
1,726,1.27972
2,726,1.00549
10,726,1.42518
100,726,1.0673
1,727,3.20312
2,727,1.63961
10,727,1.31671
100,727,1.03879
1,728,1.43578
2,728,0.822018
10,728,1.00752
100,728,0.813802
1,729,0.0799749
2,729,0.364816
10,729,1.08876
100,729,1.09425
1,730,2.63515
2,730,2.22431
10,730,1.00555
100,730,0.879615
1,731,1.31797
2,731,1.34416
10,731,1.11551
100,731,0.841474
1,732,1.03579
2,732,0.757926
10,732,0.802955
100,732,1.07624
1,733,0.0169669
2,733,0.327902
10,733,1.04359
100,733,1.05647
1,734,0.738026
2,734,0.585609
10,734,0.727317
100,734,1.00036
1,735,0.0350342
2,735,0.0961878
10,735,0.407831
100,735,0.889674
1,736,1.71475
2,736,1.25219
10,736,0.807677
100,736,1.06627
1,737,0.121777
2,737,0.120662
10,737,0.746078
100,737,0.914234
1,738,1.07953
2,738,0.939416
10,738,0.976945
100,738,0.929403
1,739,0.310788
2,739,1.33236
10,739,1.73352
100,739,1.08212
1,740,3.6688
2,740,1.90144
10,740,0.946373
100,740,0.873779
1,741,2.10725
2,741,2.42418
10,741,1.32428
100,741,0.987864
1,742,0.220922
2,742,0.419964
10,742,0.678601
100,742,0.969427
1,743,1.05294
2,743,0.938584
10,743,0.966944
100,743,0.90998
1,744,1.22319
2,744,0.78977
10,744,1.04538
100,744,1.03438
1,745,1.53638
2,745,1.1296
10,745,1.27722
