N,extraction,value
2,388,0.479934
10,388,0.471216
100,388,0.443307
1,389,0.59311
2,389,0.327139
10,389,0.606543
100,389,0.488464
1,390,0.90281
2,390,0.782248
10,390,0.584998
100,390,0.488725
1,391,0.592913
2,391,0.311824
10,391,0.521624
100,391,0.470601
1,392,0.852458
2,392,0.562696
10,392,0.632361
100,392,0.485343
1,393,0.977592
2,393,0.757579
10,393,0.478474
100,393,0.517213
1,394,0.148141
2,394,0.488529
10,394,0.647872
100,394,0.515606
1,395,0.151793
2,395,0.509782
10,395,0.374876
100,395,0.467568
1,396,0.469989
2,396,0.631546
10,396,0.500002
100,396,0.527288
1,397,0.639564
2,397,0.816311
10,397,0.571325
100,397,0.519118
1,398,0.304208
2,398,0.579235
10,398,0.68898
100,398,0.490687
1,399,0.869815
2,399,0.794162
10,399,0.494363
100,399,0.532667
1,400,0.177764
2,400,0.506859
10,400,0.5056
100,400,0.491764
1,401,0.11022
2,401,0.356997
10,401,0.500843
100,401,0.513479
1,402,0.541496
2,402,0.710475
10,402,0.450956
100,402,0.481221
1,403,0.54955
2,403,0.60363
10,403,0.703147
100,403,0.52832
1,404,0.301675
2,404,0.600892
10,404,0.517123
100,404,0.509508
1,405,0.528448
2,405,0.667462
10,405,0.455318
100,405,0.558437
1,406,0.999994
2,406,0.658563
10,406,0.528764
100,406,0.467777
1,407,0.91864
2,407,0.526835
10,407,0.500156
100,407,0.498482
1,408,0.642001
2,408,0.349423
10,408,0.54569
100,408,0.504766
1,409,0.650585
2,409,0.77634
10,409,0.677226
100,409,0.501362
1,410,0.173963
2,410,0.501653
10,410,0.62634
100,410,0.519624
1,411,0.389563
2,411,0.359054
10,411,0.491825
100,411,0.559035
1,412,0.608174
2,412,0.643392
10,412,0.552212
100,412,0.460677
1,413,0.360193
2,413,0.259713
10,413,0.544869
100,413,0.519242
1,414,0.796698
2,414,0.80138
10,414,0.513229
100,414,0.480124
1,415,0.319402
2,415,0.658831
10,415,0.423733
100,415,0.498175
1,416,0.853548
2,416,0.760541
10,416,0.554032
100,416,0.494674
1,417,0.677817
2,417,0.547748
10,417,0.354015
100,417,0.47908
1,418,0.225301
2,418,0.284504
10,418,0.481229
100,418,0.532122
1,419,0.769607
2,419,0.80462
10,419,0.712248
100,419,0.506804
1,420,0.410159
2,420,0.297058
10,420,0.331563
100,420,0.473863
1,421,0.270754
2,421,0.231343
10,421,0.399541
100,421,0.508275
1,422,0.325437
2,422,0.524549
10,422,0.601031
100,422,0.543338
1,423,0.765763
2,423,0.551421
10,423,0.476165
100,423,0.498921
1,424,0.323496
2,424,0.599211
10,424,0.434932
100,424,0.540424
1,425,0.462817
2,425,0.368764
10,425,0.557071
100,425,0.515023
1,426,0.856107
2,426,0.62344
10,426,0.478858
100,426,0.491756
1,427,0.0573555
2,427,0.0874265
10,427,0.268347
100,427,0.462012
1,428,0.787262
2,428,0.694996
10,428,0.49062
100,428,0.466993
1,429,0.744104
2,429,0.792286
10,429,0.664617
100,429,0.478699
1,430,0.354411
2,430,0.393151
10,430,0.513109
100,430,0.481014
1,431,0.377534
2,431,0.590656
10,431,0.507367
100,431,0.497441
1,432,0.778145
2,432,0.725772
10,432,0.508101
100,432,0.462058
1,433,0.78076
2,433,0.414836
10,433,0.504222
100,433,0.510252
1,434,0.520313
2,434,0.537339
10,434,0.650994
100,434,0.515798
1,435,0.202879
2,435,0.285602
10,435,0.409146
100,435,0.490841
1,436,0.190578
2,436,0.377905
10,436,0.386485
100,436,0.43535
1,437,0.924743
2,437,0.536631
10,437,0.683596
100,437,0.542596
1,438,0.101407
2,438,0.332988
10,438,0.545182
100,438,0.487229
1,439,0.0131694
2,439,0.499866
10,439,0.518597
100,439,0.482503
1,440,0.471506
2,440,0.314406
10,440,0.521156
100,440,0.513229
1,441,0.223592
2,441,0.151819
10,441,0.317764
100,441,0.530999
1,442,0.277684
2,442,0.312047
10,442,0.410433
100,442,0.488255
1,443,0.0511454
2,443,0.220804
10,443,0.341261
100,443,0.497768
1,444,0.755157
2,444,0.606575
10,444,0.510415
100,444,0.474079
1,445,0.930191
2,445,0.755121
10,445,0.710697
100,445,0.543472
1,446,0.546296
2,446,0.443075
10,446,0.580248
100,446,0.519043
1,447,0.582275
2,447,0.652163
10,447,0.374954
100,447,0.487419
1,448,0.4978
2,448,0.665638
10,448,0.562119
100,448,0.513696
1,449,0.512533
2,449,0.648471
10,449,0.436961
100,449,0.531166
1,450,0.106321
2,450,0.312877
10,450,0.463501
100,450,0.472368
1,451,0.65452
2,451,0.770722
10,451,0.541401
100,451,0.528067
1,452,0.612515
2,452,0.67439
10,452,0.500322
100,452,0.530682
1,453,0.16349
2,453,0.247656
10,453,0.423354
100,453,0.498753
1,454,0.743533
2,454,0.808148
10,454,0.601086
100,454,0.489003
1,455,0.358103
2,455,0.382937
10,455,0.517882
100,455,0.532547
1,456,0.103956
2,456,0.518835
10,456,0.471917
100,456,0.501829
1,457,0.810575
2,457,0.888957
10,457,0.630546
100,457,0.464826
1,458,0.215161
2,458,0.297111
10,458,0.422554
100,458,0.553111
1,459,0.585267
2,459,0.681575
10,459,0.568868
100,459,0.540307
1,460,0.203122
2,460,0.219827
10,460,0.453274
100,460,0.517517
1,461,0.625707
2,461,0.635791
10,461,0.534721
100,461,0.492284
1,462,0.134659
2,462,0.311161
10,462,0.402756
100,462,0.487635
1,463,0.290051
2,463,0.30236
10,463,0.377665
100,463,0.457794
1,464,0.00211546
2,464,0.364708
10,464,0.356882
100,464,0.517103
1,465,0.0349814
2,465,0.0853474
10,465,0.409217
100,465,0.468724
1,466,0.356473
2,466,0.226499
10,466,0.31848
100,466,0.579689
1,467,0.248046
2,467,0.380612
10,467,0.478055
100,467,0.498852
1,468,0.588913
2,468,0.538955
10,468,0.437992
100,468,0.544305
1,469,0.22843
2,469,0.175235
10,469,0.506168
100,469,0.486832
1,470,0.860802
2,470,0.445783
10,470,0.405096
100,470,0.50595
1,471,0.316167
2,471,0.607885
10,471,0.485934
100,471,0.495109
1,472,0.682128
2,472,0.757811
10,472,0.401253
100,472,0.482603
1,473,0.16979
2,473,0.490116
10,473,0.438142
100,473,0.514775
1,474,0.138365
2,474,0.0797577
10,474,0.513195
100,474,0.538045
1,475,0.192415
2,475,0.288611
10,475,0.530952
100,475,0.456365
1,476,0.765779
2,476,0.397936
10,476,0.407355
100,476,0.480622
1,477,0.106268
2,477,0.0683533
10,477,0.359784
100,477,0.506586
1,478,0.0751704
2,478,0.128903
10,478,0.365228
100,478,0.517944
1,479,0.675645
2,479,0.396742
10,479,0.488158
100,479,0.470988
1,480,0.724054
2,480,0.62904
10,480,0.479671
100,480,0.477525
1,481,0.578308
2,481,0.708644
10,481,0.549456
100,481,0.552564
1,482,0.337277
2,482,0.665071
10,482,0.512148
100,482,0.513352
1,483,0.425329
2,483,0.632384
10,483,0.509637
100,483,0.526301
1,484,0.976074
2,484,0.845526
10,484,0.610896
100,484,0.498403
1,485,0.929355
2,485,0.776667
10,485,0.690876
100,485,0.539656
1,486,0.255561
2,486,0.513128
10,486,0.49005
100,486,0.443095
1,487,0.221326
2,487,0.478445
10,487,0.556152
100,487,0.538974
1,488,0.110664
2,488,0.0981324
10,488,0.469686
100,488,0.479668
1,489,0.31562
2,489,0.511717
10,489,0.454762
100,489,0.51185
1,490,0.210484
2,490,0.432593
10,490,0.476815
100,490,0.462516
1,491,0.723642
2,491,0.75727
10,491,0.628784
100,491,0.495414
1,492,0.0211107
2,492,0.0255716
10,492,0.507303
100,492,0.514442
1,493,0.215846
2,493,0.333351
10,493,0.480468
100,493,0.48057
1,494,0.516855
2,494,0.299281
10,494,0.448744
100,494,0.478863
1,495,0.732199
2,495,0.687286
10,495,0.600573
100,495,0.502156
1,496,0.539937
2,496,0.286171
10,496,0.364251
100,496,0.497945
1,497,0.441077
2,497,0.648025
10,497,0.55763
100,497,0.49506
1,498,0.808598
2,498,0.786943
10,498,0.537204
100,498,0.556679
1,499,0.946603
2,499,0.939639
10,499,0.648158
100,499,0.576253
1,500,0.573661
2,500,0.489514
10,500,0.47692
100,500,0.492891
1,501,0.644419
2,501,0.655737
10,501,0.507802
100,501,0.512779
1,502,0.923518
2,502,0.548905
10,502,0.585269
100,502,0.493194
1,503,0.225902
2,503,0.194838
10,503,0.383419
100,503,0.505667
1,504,0.737565
2,504,0.62808
10,504,0.584225
100,504,0.514874
1,505,0.330808
2,505,0.656665
10,505,0.566099
100,505,0.539792
1,506,0.288065
2,506,0.39971
10,506,0.404355
100,506,0.513714
1,507,0.34836
2,507,0.199392
10,507,0.485118
100,507,0.499662
1,508,0.490458
2,508,0.508886
10,508,0.434246
100,508,0.52776
1,509,0.366774
2,509,0.357811
10,509,0.662837
100,509,0.491156
1,510,0.8021
2,510,0.496759
10,510,0.530867
100,510,0.517016
1,511,0.271217
2,511,0.322454
10,511,0.430535
100,511,0.469188
1,512,0.769446
2,512,0.685126
10,512,0.490871
100,512,0.489081
1,513,0.99021
2,513,0.679638
10,513,0.605175
100,513,0.511316
1,514,0.223664
2,514,0.521949
10,514,0.382836
100,514,0.54073
1,515,0.890459
2,515,0.612459
10,515,0.527115
100,515,0.487281
1,516,0.124694
2,516,0.387813
10,516,0.340435
100,516,0.495419
1,517,0.320134
2,517,0.562715
10,517,0.558752
100,517,0.494493
1,518,0.053738
2,518,0.363319
10,518,0.516559
100,518,0.52674
1,519,0.300577
2,519,0.353768
10,519,0.444104
100,519,0.509445
1,520,0.354192
2,520,0.457419
10,520,0.39836
100,520,0.467803
1,521,0.366455
2,521,0.274351
10,521,0.629331
100,521,0.525073
1,522,0.921012
2,522,0.796685
10,522,0.583244
100,522,0.496567
1,523,0.554342
2,523,0.623303
10,523,0.444193
100,523,0.474047
1,524,0.638522
2,524,0.775515
10,524,0.515797
100,524,0.527095
1,525,0.539743
2,525,0.715244
10,525,0.64444
100,525,0.508003
1,526,0.466651
2,526,0.667282
10,526,0.485646
100,526,0.516762
1,527,0.922561
2,527,0.847193
10,527,0.615154
100,527,0.512709
1,528,0.175622
2,528,0.196413
10,528,0.386265
100,528,0.459384
1,529,0.660988
2,529,0.726116
10,529,0.53501
100,529,0.509174
1,530,0.72906
2,530,0.571408
10,530,0.53471
100,530,0.514298
1,531,0.653849
2,531,0.357413
10,531,0.401488
100,531,0.510693
1,532,0.315553
2,532,0.478804
10,532,0.452296
100,532,0.451374
1,533,0.471371
2,533,0.394352
10,533,0.517017
100,533,0.505821
1,534,0.0286462
2,534,0.0380607
10,534,0.406211
100,534,0.45196
1,535,0.234394
2,535,0.448424
10,535,0.536057
100,535,0.517298
1,536,0.195266
2,536,0.217402
10,536,0.412068
100,536,0.485776
1,537,0.642025
2,537,0.360649
10,537,0.673121
100,537,0.476903
1,538,0.352592
2,538,0.210579
10,538,0.297393
100,538,0.473733
1,539,0.147719
2,539,0.433813
10,539,0.571731
100,539,0.496246
1,540,0.873362
2,540,0.774582
10,540,0.726052
100,540,0.516698
1,541,0.283806
2,541,0.625646
10,541,0.434312
100,541,0.473502
1,542,0.239613
2,542,0.528285
10,542,0.383614
100,542,0.470196
1,543,0.134451
2,543,0.202935
10,543,0.513025
100,543,0.526076
1,544,0.964864
2,544,0.712024
10,544,0.423652
100,544,0.495039
1,545,0.957054
2,545,0.856573
10,545,0.561542
100,545,0.509211
1,546,0.164729
2,546,0.408123
10,546,0.474982
100,546,0.503911
1,547,0.952085
2,547,0.777553
10,547,0.647743
100,547,0.530531
1,548,0.775979
2,548,0.722349
10,548,0.609841
100,548,0.503873
1,549,0.181361
2,549,0.193888
10,549,0.427373
100,549,0.490522
1,550,0.424027
2,550,0.426303
10,550,0.472999
100,550,0.494815
1,551,0.634752
2,551,0.36848
10,551,0.478616
100,551,0.468952
1,552,0.938866
2,552,0.560761
10,552,0.571808
100,552,0.463844
1,553,0.445336
2,553,0.557917
10,553,0.497616
100,553,0.527223
1,554,0.519428
2,554,0.499937
10,554,0.327197
100,554,0.475607
1,555,0.252982
2,555,0.432216
10,555,0.454941
100,555,0.506667
1,556,0.546398
2,556,0.476692
10,556,0.585594
100,556,0.518557
1,557,0.716372
2,557,0.455496
10,557,0.512969
100,557,0.492779
1,558,0.04345
2,558,0.0686822
10,558,0.491787
100,558,0.487145
1,559,0.173468
2,559,0.227594
10,559,0.604226
100,559,0.525382
1,560,0.786931
2,560,0.645437
10,560,0.422733
100,560,0.489967
1,561,0.450407
2,561,0.286613
10,561,0.570658
100,561,0.494734
1,562,0.0639778
2,562,0.276382
10,562,0.482289
100,562,0.51383
1,563,0.818837
2,563,0.872415
10,563,0.56383
100,563,0.513571
1,564,0.0790701
2,564,0.0997961
10,564,0.356895
100,564,0.49377
1,565,0.101695
2,565,0.151044
10,565,0.406081
100,565,0.455091
1,566,0.00902592
2,566,0.152706
10,566,0.432182
100,566,0.429
1,567,0.927413
2,567,0.900092
10,567,0.6126
100,567,0.506868
1,568,0.706431
2,568,0.661718
10,568,0.570526
100,568,0.554795
1,569,0.13257
2,569,0.154999
10,569,0.474447
100,569,0.50071
1,570,0.0515046
2,570,0.294789
10,570,0.349538
100,570,0.42032
1,571,0.31298
2,571,0.316292
10,571,0.302513
100,571,0.448455
1,572,0.952408
2,572,0.873936
10,572,0.661487
100,572,0.512391
1,573,0.523211
2,573,0.71776
10,573,0.532414
100,573,0.493696
1,574,0.993986
2,574,0.548875
10,574,0.573667
100,574,0.465173
1,575,0.124552
2,575,0.15557
10,575,0.39032
100,575,0.449456
1,576,0.734943
2,576,0.431612
10,576,0.549695
100,576,0.475821
1,577,0.781407
2,577,0.878319
10,577,0.619732
100,577,0.511788
1,578,0.653469
2,578,0.691956
10,578,0.631754
100,578,0.536051
1,579,0.606135
2,579,0.53802
10,579,0.469183
100,579,0.479325
1,580,0.741285
2,580,0.613979
10,580,0.483766
100,580,0.529654
1,581,0.452323
2,581,0.602027
10,581,0.640885
100,581,0.518754
1,582,0.746145
2,582,0.613411
10,582,0.395504
100,582,0.505945
1,583,0.356495
2,583,0.225904
10,583,0.400315
100,583,0.496239
1,584,0.0627591
2,584,0.215974
10,584,0.447651
100,584,0.53915
1,585,0.128267
2,585,0.0872227
10,585,0.546729
100,585,0.504776
1,586,0.272165
2,586,0.496649
10,586,0.437779
100,586,0.493733
1,587,0.088924
2,587,0.180302
10,587,0.444625
100,587,0.527486
1,588,0.329532
2,588,0.479887
10,588,0.367283
100,588,0.465655
1,589,0.958454
2,589,0.571884
10,589,0.516134
100,589,0.486846
1,590,0.400404
2,590,0.50075
10,590,0.589239
100,590,0.489577
1,591,0.891002
2,591,0.617748
10,591,0.594354
100,591,0.499858
1,592,0.345378
2,592,0.526996
10,592,0.617211
100,592,0.521992
1,593,0.658773
2,593,0.640263
10,593,0.437622
100,593,0.549153
1,594,0.853225
2,594,0.442102
10,594,0.494984
100,594,0.530306
1,595,0.984367
2,595,0.566873
10,595,0.504719
100,595,0.550038
1,596,0.222442
2,596,0.289213
10,596,0.427245
100,596,0.537847
1,597,0.0215526
2,597,0.0295265
10,597,0.291014
100,597,0.493474
1,598,0.791247
2,598,0.476046
10,598,0.471194
100,598,0.454814
1,599,0.984478
2,599,0.925041
10,599,0.625551
100,599,0.534996
1,600,0.0160088
2,600,0.440718
10,600,0.589096
100,600,0.545166
1,601,0.925324
2,601,0.936399
10,601,0.529063
100,601,0.489567
1,602,0.198112
2,602,0.278516
10,602,0.36177
100,602,0.539445
1,603,0.660382
2,603,0.514995
10,603,0.532936
100,603,0.462375
1,604,0.859266
2,604,0.829605
10,604,0.563015
100,604,0.523541
1,605,0.844588
2,605,0.823803
10,605,0.4591
100,605,0.49556
1,606,0.765246
2,606,0.727674
10,606,0.594974
100,606,0.483387
1,607,0.194478
2,607,0.141497
10,607,0.36086
100,607,0.520884
1,608,0.598072
2,608,0.409519
10,608,0.584435
100,608,0.525601
1,609,0.859585
2,609,0.727497
10,609,0.424671
100,609,0.47834
1,610,0.276628
2,610,0.58556
10,610,0.540069
100,610,0.524059
1,611,0.942283
2,611,0.647964
10,611,0.532842
100,611,0.540689
1,612,0.925718
2,612,0.6713
10,612,0.47061
100,612,0.492406
1,613,0.166054
2,613,0.562719
10,613,0.487181
100,613,0.533947
1,614,0.493555
2,614,0.679724
10,614,0.663963
100,614,0.472507
1,615,0.692201
2,615,0.473113
10,615,0.49358
100,615,0.4838
1,616,0.0176967
2,616,0.0746224
10,616,0.427259
100,616,0.488833
1,617,0.0849997
2,617,0.430826
10,617,0.507533
100,617,0.457962
1,618,0.539408
2,618,0.584871
10,618,0.587844
100,618,0.518789
1,619,0.425283
2,619,0.707602
10,619,0.540592
100,619,0.504467
1,620,0.666468
2,620,0.479633
10,620,0.455203
100,620,0.488971
1,621,0.572463
2,621,0.425934
10,621,0.427767
100,621,0.4959
1,622,0.784415
2,622,0.804503
10,622,0.543826
100,622,0.48737
1,623,0.574996
2,623,0.650668
10,623,0.655853
100,623,0.529566
1,624,0.916223
2,624,0.578594
10,624,0.557007
100,624,0.481507
1,625,0.22928
2,625,0.441561
10,625,0.452704
100,625,0.533596
1,626,0.230421
2,626,0.452555
10,626,0.531586
100,626,0.52251
1,627,0.78699
2,627,0.866766
10,627,0.637438
100,627,0.528992
1,628,0.197649
2,628,0.327526
10,628,0.443622
100,628,0.435122
1,629,0.810853
2,629,0.477263
10,629,0.531584
100,629,0.447603
1,630,0.39565
2,630,0.435039
10,630,0.575008
100,630,0.533655
1,631,0.17886
2,631,0.242217
10,631,0.431162
100,631,0.47605
1,632,0.962699
2,632,0.877844
10,632,0.541022
100,632,0.553876
1,633,0.236913
2,633,0.445282
10,633,0.539707
100,633,0.535576
1,634,0.699473
2,634,0.631683
10,634,0.478818
100,634,0.48083
1,635,0.0999132
2,635,0.54184
10,635,0.362222
100,635,0.497843
1,636,0.819354
2,636,0.507999
10,636,0.49685
100,636,0.522603
1,637,0.101285
2,637,0.477178
10,637,0.460076
100,637,0.476664
1,638,0.347171
2,638,0.577575
10,638,0.485234
100,638,0.460025
1,639,0.390935
2,639,0.465599
10,639,0.566835
100,639,0.485667
1,640,0.166386
2,640,0.555122
10,640,0.387053
100,640,0.452301
1,641,0.681656
2,641,0.730476
10,641,0.665033
100,641,0.531904
1,642,0.714704
2,642,0.644797
10,642,0.530594
100,642,0.548591
1,643,0.143956
2,643,0.20524
10,643,0.42388
100,643,0.495396
1,644,0.328133
2,644,0.34666
10,644,0.422526
100,644,0.46552
1,645,0.449339
2,645,0.695304
10,645,0.497905
100,645,0.474609
1,646,0.233473
2,646,0.224072
10,646,0.502009
100,646,0.500626
1,647,0.962013
2,647,0.500932
10,647,0.586539
100,647,0.527877
1,648,0.189253
2,648,0.132023
10,648,0.455752
100,648,0.471753
1,649,0.0790401
2,649,0.501034
10,649,0.454639
100,649,0.560757
1,650,0.775089
2,650,0.406403
10,650,0.393996
100,650,0.512369
1,651,0.718921
2,651,0.69791
10,651,0.413939
100,651,0.49932
1,652,0.329498
2,652,0.514215
10,652,0.387443
100,652,0.512832
1,653,0.958621
2,653,0.722922
10,653,0.56545
100,653,0.559386
1,654,0.536136
2,654,0.664711
10,654,0.465121
100,654,0.507588
1,655,0.819032
2,655,0.803113
10,655,0.502789
100,655,0.521687
1,656,0.658478
2,656,0.381484
10,656,0.57318
100,656,0.50831
1,657,0.198869
2,657,0.188751
10,657,0.576453
100,657,0.53298
1,658,0.422938
2,658,0.535479
10,658,0.394638
100,658,0.542972
1,659,0.957007
2,659,0.541826
10,659,0.419022
100,659,0.493083
1,660,0.550423
2,660,0.338957
10,660,0.330052
100,660,0.48086
1,661,0.143258
2,661,0.285469
10,661,0.431309
100,661,0.457863
1,662,0.936325
2,662,0.800389
10,662,0.539133
100,662,0.543523
1,663,0.377577
2,663,0.414321
10,663,0.529438
100,663,0.478149
1,664,0.478952
2,664,0.640285
10,664,0.3433
100,664,0.461659
1,665,0.377718
2,665,0.26583
10,665,0.452867
100,665,0.514589
1,666,0.556396
2,666,0.667967
10,666,0.689163
100,666,0.567942
1,667,0.635312
2,667,0.752495
10,667,0.633342
100,667,0.528447
1,668,0.151838
2,668,0.119277
10,668,0.472956
100,668,0.535783
1,669,0.240398
2,669,0.555036
10,669,0.624798
100,669,0.538331
1,670,0.627289
2,670,0.45522
10,670,0.625894
100,670,0.514027
1,671,0.854382
2,671,0.776514
10,671,0.494185
100,671,0.46286
1,672,0.145773
2,672,0.121549
10,672,0.360482
100,672,0.507595
1,673,0.831435
2,673,0.557377
10,673,0.373243
100,673,0.489273
1,674,0.741943
2,674,0.76928
10,674,0.577746
100,674,0.494055
1,675,0.48833
2,675,0.651452
10,675,0.571206
100,675,0.527971
1,676,0.0411353
2,676,0.436156
10,676,0.435414
100,676,0.486137
1,677,0.522715
2,677,0.462871
10,677,0.448449
100,677,0.493
1,678,0.626864
2,678,0.689038
10,678,0.47703
100,678,0.46018
1,679,0.579828
2,679,0.543932
10,679,0.451071
100,679,0.548465
1,680,0.0567516
2,680,0.22724
10,680,0.422001
100,680,0.540521
1,681,0.967642
2,681,0.553905
10,681,0.506411
100,681,0.530889
1,682,0.526894
2,682,0.446795
10,682,0.416591
100,682,0.509819
1,683,0.520452
2,683,0.678765
10,683,0.579513
100,683,0.507509
1,684,0.184667
2,684,0.465667
10,684,0.445843
100,684,0.515318
1,685,0.610902
2,685,0.511875
10,685,0.490513
100,685,0.530501
1,686,0.0899699
2,686,0.109893
10,686,0.506447
100,686,0.561045
1,687,0.310442
2,687,0.395594
10,687,0.492977
100,687,0.557153
1,688,0.824906
2,688,0.860668
10,688,0.340537
100,688,0.47595
1,689,0.69823
2,689,0.72383
10,689,0.513168
100,689,0.485968
1,690,0.751898
2,690,0.762361
10,690,0.630432
100,690,0.547977
1,691,0.318469
2,691,0.205531
10,691,0.350256
100,691,0.498711
1,692,0.920244
2,692,0.791478
10,692,0.454312
100,692,0.494079
1,693,0.786176
2,693,0.589107
10,693,0.537459
100,693,0.518387
1,694,0.621111
2,694,0.686554
10,694,0.602833
100,694,0.536169
1,695,0.5414
2,695,0.347799
10,695,0.564132
100,695,0.50316
1,696,0.590966
2,696,0.738982
10,696,0.656675
100,696,0.543001
1,697,0.751867
2,697,0.825976
10,697,0.558779
100,697,0.48621
1,698,0.86344
2,698,0.544792
10,698,0.525034
100,698,0.558003
1,699,0.364067
2,699,0.346375
10,699,0.433019
100,699,0.521524
1,700,0.269638
2,700,0.21735
10,700,0.445046
100,700,0.473033
1,701,0.302777
2,701,0.278279
10,701,0.486473
100,701,0.455632
1,702,0.586877
2,702,0.561006
10,702,0.442154
100,702,0.55808
1,703,0.819026
2,703,0.566627
10,703,0.472603
100,703,0.475268
1,704,0.33587
2,704,0.205678
10,704,0.451406
100,704,0.456904
1,705,0.98649
2,705,0.72207
10,705,0.625477
100,705,0.520985
1,706,0.226341
2,706,0.202371
10,706,0.399692
100,706,0.458608
1,707,0.34633
2,707,0.271957
10,707,0.44748
100,707,0.506689
1,708,0.251081
2,708,0.579633
10,708,0.348927
100,708,0.46515
1,709,0.700466
2,709,0.672259
10,709,0.457959
100,709,0.545128
1,710,0.428443
2,710,0.360953
10,710,0.50016
100,710,0.434793
1,711,0.053289
2,711,0.180438
10,711,0.502802
100,711,0.449305
1,712,0.193268
2,712,0.54309
10,712,0.658625
100,712,0.511497
1,713,0.701808
2,713,0.689246
10,713,0.424961
100,713,0.489836
1,714,0.436254
2,714,0.535347
10,714,0.559732
100,714,0.490233
1,715,0.47424
2,715,0.521462
10,715,0.59591
100,715,0.568245
1,716,0.191765
2,716,0.559774
10,716,0.655991
100,716,0.508258
1,717,0.117028
2,717,0.18557
10,717,0.508039
100,717,0.506192
1,718,0.974069
2,718,0.512317
10,718,0.564878
100,718,0.532305
1,719,0.830308
2,719,0.592373
10,719,0.427983
100,719,0.450643
1,720,0.762018
2,720,0.784899
10,720,0.477635
100,720,0.521723
1,721,0.951807
2,721,0.732543
10,721,0.710901
100,721,0.484977
1,722,0.63217
2,722,0.548439
10,722,0.329009
100,722,0.477555
1,723,0.789176
2,723,0.81511
10,723,0.475673
100,723,0.476026
1,724,0.0403415
2,724,0.496811
10,724,0.527928
100,724,0.507546
1,725,0.600769
2,725,0.366892
10,725,0.441052
