N,extraction,value
10,368,-2.64456
100,368,0.125
1,369,1.20702
2,369,0.00670953
10,369,-0.610981
100,369,0.839732
1,370,-0.378512
2,370,1.32065
10,370,-0.447725
100,370,1.37816
1,371,1.78861
2,371,0.757175
10,371,-0.0690274
100,371,-0.303399
1,372,1.71427
2,372,1.033
10,372,-0.799334
100,372,0.756184
1,373,2.06926
2,373,1.44795
10,373,0.41138
100,373,27.2609
1,374,-1.83236
2,374,-1.89535
10,374,1.11631
100,374,-0.342718
1,375,-0.775592
2,375,-0.982496
10,375,-0.0260331
100,375,-0.600171
1,376,15.2407
2,376,8.54475
10,376,1.2524
100,376,-2.73501
1,377,0.248593
2,377,-0.0233989
10,377,-0.37272
100,377,1.65413
1,378,1.50402
2,378,1.72673
10,378,-3.27784
100,378,3.65074
1,379,-3.08237
2,379,-2.57984
10,379,0.167303
100,379,1.66971
1,380,-2.09348
2,380,-1.73366
10,380,-1.11174
100,380,0.596099
1,381,-4.02932
2,381,-2.06543
10,381,-0.604426
100,381,-0.369292
1,382,3.15331
2,382,0.336511
10,382,-1.20209
100,382,0.506059
1,383,-0.27204
2,383,-0.729369
10,383,0.063308
100,383,-0.308546
1,384,-0.221406
2,384,0.233976
10,384,-0.478692
100,384,13.7383
1,385,-0.0197596
2,385,-0.0355063
10,385,-0.780171
100,385,-0.106344
1,386,1.96042
2,386,1.73899
10,386,-0.0833284
100,386,-0.254217
1,387,3.14216
2,387,2.36856
10,387,-8.49108
100,387,-2.4452
1,388,3.15401
2,388,1.59907
10,388,-1.99119
100,388,6.43045
1,389,-2.51813
2,389,-1.44896
10,389,-0.235104
100,389,0.386915
1,390,-1.14816
2,390,-0.492546
10,390,-0.327498
100,390,-0.569543
1,391,-2.03155
2,391,-0.347233
10,391,-0.804855
100,391,0.261509
1,392,-3.48799
2,392,-1.98085
10,392,-2.3951
100,392,0.0769781
1,393,-5.06207
2,393,-1.31557
10,393,7.32538
100,393,0.896504
1,394,0.115211
2,394,-0.313005
10,394,0.922581
100,394,1.45937
1,395,0.185303
2,395,-0.676398
10,395,10.5494
100,395,1.72432
1,396,-11.6237
2,396,-6.38619
10,396,-0.825824
100,396,1.48873
1,397,-0.363828
2,397,-0.386434
10,397,-0.140527
100,397,0.471753
1,398,-0.0578777
2,398,-0.165076
10,398,0.211128
100,398,0.0916687
1,399,1.2223
2,399,0.436171
10,399,-0.683912
100,399,-3.373
1,400,1.27637
2,400,1.10423
10,400,-0.362366
100,400,-0.890168
1,401,1.29151
2,401,0.572617
10,401,-2.68676
100,401,0.703463
1,402,1.03802
2,402,-0.0421567
10,402,2.08347
100,402,-0.25557
1,403,0.295931
2,403,1.47033
10,403,0.352806
100,403,-3.43685
1,404,0.020287
2,404,2.55974
10,404,0.469306
100,404,2.90702
1,405,0.877627
2,405,0.969353
10,405,-3.62706
100,405,-1.23745
1,406,-0.645343
2,406,-2.00461
10,406,-166.842
100,406,-16.7843
1,407,-0.716917
2,407,-0.592773
10,407,2.76432
100,407,-255.32
1,408,3.36592
2,408,1.8671
10,408,0.636496
100,408,-6.00359
1,409,-3.1739
2,409,-1.64263
10,409,-2.60408
100,409,-0.148007
1,410,-1.69922
2,410,1.20953
10,410,0.978856
100,410,-3.53195
1,411,0.590837
2,411,0.208647
10,411,-4.6022
100,411,5.46346
1,412,-0.541732
2,412,-1.87975
10,412,0.0624035
100,412,13.8989
1,413,-0.442309
2,413,-0.9272
10,413,-0.478881
100,413,-0.0484772
1,414,0.462882
2,414,-0.135621
10,414,-0.575588
100,414,-1.38343
1,415,-0.73147
2,415,0.847998
10,415,0.454749
100,415,0.380674
1,416,-0.688914
2,416,-0.208726
10,416,-23.1635
100,416,-1.57023
1,417,-0.99789
2,417,-0.544406
10,417,0.172699
100,417,-1.31521
1,418,-1.90628
2,418,11.9974
10,418,1.85212
100,418,2.83654
1,419,0.140598
2,419,-0.697116
10,419,-5.08178
100,419,-7.37024
1,420,-0.0425981
2,420,2.76966
10,420,2.00996
100,420,-1.86554
1,421,1.91717
2,421,1.18141
10,421,0.614614
100,421,1.77489
1,422,0.0929464
2,422,-5.54108
10,422,-4.851
100,422,-2.18066
1,423,3.74941
2,423,3.18419
10,423,-1.59528
100,423,-1.08416
1,424,-0.895715
2,424,-8.19775
10,424,-0.623235
100,424,5.95054
1,425,-0.708987
2,425,-0.745581
10,425,2.63216
100,425,1.16784
1,426,0.938473
2,426,0.0576677
10,426,3.79613
100,426,1.94747
1,427,25.0246
2,427,11.5826
10,427,1.80807
100,427,-3.23815
1,428,1.21124
2,428,0.532657
10,428,0.651023
100,428,11.7548
1,429,9.43971
2,429,4.18761
10,429,-0.0625943
100,429,-0.697046
1,430,-1.36769
2,430,-0.700202
10,430,-0.0943153
100,430,0.0807585
1,431,1.2891
2,431,-3.60842
10,431,0.308271
100,431,0.0953955
1,432,-0.248404
2,432,10.2163
10,432,2.61919
100,432,1.41691
1,433,-9.10049
2,433,-2.50726
10,433,-1.37841
100,433,1.11291
1,434,0.155766
2,434,1.01935
10,434,1.03966
100,434,-0.179974
1,435,0.872672
2,435,-1.15971
10,435,-0.0545796
100,435,-1.57793
1,436,2.7586
2,436,0.928528
10,436,-0.001241
100,436,0.418383
1,437,0.810654
2,437,0.138572
10,437,0.261293
100,437,-2.32977
1,438,3.9417
2,438,-1.87678
10,438,-0.520062
100,438,7.17005
1,439,14.7921
2,439,7.61476
10,439,0.103689
100,439,-0.396152
1,440,0.740817
2,440,-0.437081
10,440,0.357797
100,440,-0.694013
1,441,2.58883
2,441,1.31016
10,441,0.764762
100,441,-0.680625
1,442,0.890569
2,442,1.35907
10,442,-1.54215
100,442,-0.43006
1,443,-0.347819
2,443,-0.435678
10,443,0.692737
100,443,-11.3195
1,444,-1.05186
2,444,-0.317719
10,444,0.396431
100,444,-0.0272512
1,445,-1.21406
2,445,-0.823256
10,445,0.995761
100,445,0.0590861
1,446,7.0429
2,446,2.37769
10,446,15.3917
100,446,0.877143
1,447,3.35012
2,447,1.74244
10,447,5.71732
100,447,0.328578
1,448,-0.879508
2,448,0.707819
10,448,3.61045
100,448,1.43767
1,449,2.64157
2,449,0.813699
10,449,1.99733
100,449,0.73465
1,450,3.18025
2,450,1.57139
10,450,0.276697
100,450,0.751772
1,451,-0.186596
2,451,0.597181
10,451,-0.616361
100,451,-4.32731
1,452,9.6552
2,452,4.50509
10,452,2.21029
100,452,2.44483
1,453,0.559783
2,453,0.874377
10,453,0.0105764
100,453,-0.594685
1,454,0.0124463
2,454,-0.545458
10,454,-0.59344
100,454,0.181875
1,455,-0.705722
2,455,-1.21772
10,455,4.93883
100,455,-0.268864
1,456,-0.141162
2,456,0.88681
10,456,-6.46219
100,456,-0.551342
1,457,0.378415
2,457,-0.0863898
10,457,-0.45653
100,457,6.17633
1,458,-3.75636
2,458,-116.272
10,458,-20.0199
100,458,-1.00312
1,459,-3.03504
2,459,-0.607798
10,459,0.938659
100,459,0.44057
1,460,1.71003
2,460,1.03255
10,460,7.36036
100,460,0.984877
1,461,-1.0664
2,461,51.1927
10,461,17.9581
100,461,0.781479
1,462,0.470986
2,462,0.877277
10,462,0.311508
100,462,0.849923
1,463,-2.21522
2,463,-1.3516
10,463,2.64462
100,463,1.0133
1,464,0.703097
2,464,0.0799674
10,464,0.710066
100,464,0.890239
1,465,-2.4948
2,465,0.959049
10,465,-7.91792
100,465,1.0276
1,466,0.437423
2,466,0.262405
10,466,-0.764702
100,466,-7.93406
1,467,-0.674474
2,467,-0.774352
10,467,0.481509
100,467,7.87302
1,468,-1.60676
2,468,-1.58277
10,468,-3.69931
100,468,-1.18771
1,469,-3.54966
2,469,-1.99338
10,469,-0.00233921
100,469,-5.54305
1,470,-1.02632
2,470,-1.60985
10,470,-1.33865
100,470,0.256536
1,471,0.134778
2,471,-0.179824
10,471,28.8745
100,471,2.60892
1,472,-0.0923135
2,472,5.59784
10,472,7.89674
100,472,-0.0234084
1,473,2.16545
2,473,-3.14748
10,473,2.73648
100,473,1.05988
1,474,-1.50111
2,474,-2.5881
10,474,-0.691075
100,474,-0.715342
1,475,0.525043
2,475,-0.198022
10,475,1.2894
100,475,0.30461
1,476,2.10601
2,476,-1.05169
10,476,-3.98752
100,476,11.9862
1,477,-1.19779
2,477,-2.54213
10,477,1.41091
100,477,8.81875
1,478,6.40987
2,478,3.13214
10,478,0.916356
100,478,0.593735
1,479,1.24792
2,479,1.08864
10,479,0.930555
100,479,-1.31002
1,480,-1.03148
2,480,-0.200278
10,480,-0.560543
100,480,0.121035
1,481,0.4924
2,481,0.249003
10,481,1.62516
100,481,0.145588
1,482,0.342024
2,482,0.166317
10,482,-11.5838
100,482,-5.78921
1,483,-0.746046
2,483,-0.776543
10,483,1.07017
100,483,0.449113
1,484,-1.55668
2,484,-0.586754
10,484,6.37434
100,484,0.23662
1,485,-0.0773207
2,485,-1.54146
10,485,-5.95063
100,485,-1.36801
1,486,-4.54566
2,486,-1.91344
10,486,-0.236486
100,486,2.15667
1,487,-1.67417
2,487,-1.08367
10,487,-0.399815
100,487,4.67984
1,488,-0.324833
2,488,0.124707
10,488,-1.68358
100,488,-1.0943
1,489,0.208096
2,489,1.86862
10,489,-0.811132
100,489,0.0689451
1,490,2.85869
2,490,1.14515
10,490,-0.0225157
100,490,-14.2037
1,491,4.12588
2,491,-1.92067
10,491,-1.58522
100,491,-0.697904
1,492,1.80237
2,492,0.680514
10,492,-2.23431
100,492,9.62103
1,493,-0.19719
2,493,-1.27233
10,493,-0.086627
100,493,0.00242698
1,494,0.116215
2,494,0.119574
10,494,0.184173
100,494,0.637502
1,495,-419.35
2,495,-210.167
10,495,-41.1852
100,495,-3.00963
1,496,-1.64345
2,496,-1.11114
10,496,-0.161242
100,496,-1.35051
1,497,5.14997
2,497,2.65259
10,497,0.76882
100,497,-0.148831
1,498,-1.9615
2,498,0.0247868
10,498,0.741349
100,498,-1.13598
1,499,0.652351
2,499,0.183768
10,499,0.668181
100,499,-25.5464
1,500,1.93515
2,500,-1.92513
10,500,0.427665
100,500,3.77764
1,501,-0.358932
2,501,-0.163071
10,501,6.08084
100,501,0.405185
1,502,1.97062
2,502,0.614113
10,502,-1.8473
100,502,0.768145
1,503,-0.00381763
2,503,0.211862
10,503,0.906308
100,503,-1.78146
1,504,0.323108
2,504,-0.454553
10,504,0.633829
100,504,-1.59996
1,505,-1.02871
2,505,-0.829164
10,505,-5.25693
100,505,-0.360551
1,506,0.0124144
2,506,2.04088
10,506,1.62264
100,506,-2.62221
1,507,-2.62801
2,507,-1.48862
10,507,-0.332094
100,507,0.706466
1,508,-0.0279936
2,508,-0.00144685
10,508,0.988882
100,508,-0.384931
1,509,-1.04245
2,509,-1.21761
10,509,0.322647
100,509,0.224936
1,510,-96.5913
2,510,-47.0116
10,510,-10.4577
100,510,-0.958246
1,511,1.03558
2,511,1.04486
10,511,0.201731
100,511,-1.41474
1,512,-0.189041
2,512,2.07946
10,512,0.63006
100,512,1.82663
1,513,-5.01799
2,513,-2.13926
10,513,0.383856
100,513,0.482059
1,514,-6.58667
2,514,3.65673
10,514,-0.203189
100,514,4.10043
1,515,-3.30989
2,515,-7.49547
10,515,-1.25219
100,515,-3.05633
1,516,-1.00686
2,516,-0.338349
10,516,-0.150333
100,516,-1.01905
1,517,-0.0759293
2,517,0.268543
10,517,2.64374
100,517,12.0915
1,518,-0.246359
2,518,0.319646
10,518,0.40076
100,518,-0.969641
1,519,0.562379
2,519,2.76536
10,519,-0.0988469
100,519,1.73086
1,520,-2.30539
2,520,-2.93634
10,520,-8.70081
100,520,18.0462
1,521,-75.1562
2,521,-37.2806
10,521,-7.4034
100,521,-1.03948
1,522,1.20092
2,522,3.267
10,522,0.443487
100,522,-0.214609
1,523,1.07459
2,523,0.272181
10,523,-1.03342
100,523,-3.98864
1,524,0.944168
2,524,-0.273971
10,524,4.0236
100,524,-0.285477
1,525,-4.383
2,525,-0.711678
10,525,0.867418
100,525,-25.8504
1,526,3.44761
2,526,2.20537
10,526,0.520659
100,526,-59.2586
1,527,2.00381
2,527,0.864764
10,527,1.41348
100,527,1.32899
1,528,0.767736
2,528,-0.0764609
10,528,0.452139
100,528,0.471544
1,529,0.541782
2,529,0.512982
10,529,-0.481743
100,529,0.486997
1,530,0.109851
2,530,-0.766937
10,530,-4.74725
100,530,-9.90936
1,531,-0.0866663
2,531,-0.402758
10,531,2.95335
100,531,-0.253557
1,532,0.555839
2,532,-3.96859
10,532,-1.76968
100,532,3.86863
1,533,-0.138852
2,533,-0.649119
10,533,4.16495
100,533,-22.7004
1,534,0.237515
2,534,-0.471419
10,534,0.383473
100,534,0.0113877
1,535,0.44234
2,535,-0.059628
10,535,1.59322
100,535,1.52187
1,536,1.05628
2,536,2.28224
10,536,0.262908
100,536,0.10013
1,537,0.0723241
2,537,-0.0981102
10,537,-0.569216
100,537,0.220383
1,538,4.59366
2,538,2.14369
10,538,0.501708
100,538,-0.408529
1,539,0.852769
2,539,0.828686
10,539,0.788211
100,539,1.25361
1,540,0.817458
2,540,0.991301
10,540,-1.32098
100,540,-1.13335
1,541,-0.203651
2,541,-0.30475
10,541,-0.568439
100,541,0.215424
1,542,1.15188
2,542,1.31599
10,542,-2.26335
100,542,0.476655
1,543,4.18875
2,543,2.41089
10,543,0.674843
100,543,-3.7862
1,544,-0.523487
2,544,-0.599472
10,544,-1.06251
100,544,-0.304942
1,545,5.92062
2,545,1.44025
10,545,0.599598
100,545,0.648807
1,546,-0.716906
2,546,-0.0577544
10,546,0.787227
100,546,-0.656399
1,547,-3.0897
2,547,-2.21073
10,547,0.38493
100,547,-2.79152
1,548,0.218574
2,548,0.872866
10,548,1.62738
100,548,1.28772
1,549,-2.2159
2,549,-1.37426
10,549,-1.12058
100,549,-3.7675
1,550,-6.7991
2,550,-3.52303
10,550,-2.98783
100,550,-1.7843
1,551,-1.32604
2,551,-1.41439
10,551,-1.89898
100,551,0.0239513
1,552,7.2142
2,552,3.6077
10,552,1.48931
100,552,-0.740403
1,553,-4.96467
2,553,-5.01777
10,553,-2.33149
100,553,5.4183
1,554,0.437271
2,554,-0.259433
10,554,0.144068
100,554,-0.877003
1,555,-1.38449
2,555,-1.89833
10,555,-1.94801
100,555,0.145573
1,556,1.05196
2,556,0.180062
10,556,-0.979947
100,556,-1.85633
1,557,4.56701
2,557,2.01857
10,557,-2.72342
100,557,-0.418922
1,558,-5.21358
2,558,-3.33544
10,558,0.386152
100,558,3.06105
1,559,-0.199763
2,559,-0.440546
10,559,-2.74772
100,559,4.69596
1,560,-0.227918
2,560,-0.727016
10,560,-2.41049
100,560,-1.01346
1,561,0.883136
2,561,1.45381
10,561,-0.6237
100,561,-0.551132
1,562,-0.0127213
2,562,0.20041
10,562,-0.667042
100,562,8.59039
1,563,0.267881
2,563,0.143819
10,563,-20.809
100,563,-2.40603
1,564,0.540111
2,564,-2.208
10,564,-0.425135
100,564,1.0019
1,565,-0.336996
2,565,0.351287
10,565,0.299713
100,565,0.223748
1,566,0.118577
2,566,-0.104307
10,566,-1.52672
100,566,-1.99264
1,567,-29.2868
2,567,-15.687
10,567,-3.35063
100,567,0.755437
1,568,3.04718
2,568,2.41104
10,568,0.361928
100,568,1.54677
1,569,-0.104973
2,569,-0.960895
10,569,-0.512493
100,569,-1.63011
1,570,-251.795
2,570,-126.132
10,570,-25.5359
100,570,-2.49547
1,571,0.765648
2,571,18.8747
10,571,2.18611
100,571,-6.58747
1,572,-0.321974
2,572,-0.158441
10,572,-0.600375
100,572,-0.414812
1,573,-1.12329
2,573,-3.61412
10,573,-2.64518
100,573,-0.966639
1,574,-1.38512
2,574,-0.8232
10,574,-0.447765
100,574,-0.50644
1,575,0.642048
2,575,0.0862165
10,575,-0.23022
100,575,0.382226
1,576,0.903857
2,576,0.0982828
10,576,1.3527
100,576,3.54163
1,577,-0.35899
2,577,0.259046
10,577,-3.49468
100,577,-3.58742
1,578,0.817418
2,578,-1.01128
10,578,-1.14594
100,578,-0.13895
1,579,2.16111
2,579,1.65913
10,579,1.34341
100,579,0.851379
1,580,1.59397
2,580,0.929203
10,580,7.34967
100,580,1.91383
1,581,-1.33148
2,581,-0.19808
10,581,0.830059
100,581,-0.158928
1,582,0.727764
2,582,0.61432
10,582,-2.37991
100,582,-0.728853
1,583,0.0210528
2,583,-0.912784
10,583,-0.333156
100,583,0.449097
1,584,-0.0978182
2,584,-2.05643
10,584,-0.585737
100,584,-0.114495
1,585,-1.88882
2,585,-1.27806
10,585,1.54843
100,585,-0.714406
1,586,0.399433
2,586,0.20653
10,586,-1.84838
100,586,-5.07333
1,587,-2.92114
2,587,-1.41061
10,587,-0.131442
100,587,-0.0671743
1,588,-0.35363
2,588,0.308314
10,588,-0.339567
100,588,-0.306079
1,589,-3.41328
2,589,-2.07238
10,589,1.03412
100,589,-3.34388
1,590,0.219914
2,590,0.0295891
10,590,0.271585
100,590,-1.21111
1,591,1.22689
2,591,-0.14332
10,591,-0.0248109
100,591,-0.486579
1,592,0.977434
2,592,-1.97165
10,592,-1.03809
100,592,-2.00268
1,593,2.7378
2,593,1.5364
10,593,0.424931
100,593,0.37587
1,594,-12.6411
2,594,-7.5673
10,594,-1.6312
100,594,-0.854536
1,595,-1.33661
2,595,-0.880701
10,595,0.343202
100,595,-0.925081
1,596,-1.841
2,596,0.0403348
10,596,0.0751917
100,596,0.258989
1,597,0.341383
2,597,-1.09726
10,597,-5.84752
100,597,-0.166061
1,598,-2.0844
2,598,-2.82614
10,598,-1.22685
100,598,-5.05629
1,599,17.4821
2,599,8.72211
10,599,-1.43756
100,599,139.41
1,600,-0.984677
2,600,-0.405953
10,600,0.188252
100,600,3.25595
1,601,-2.31322
2,601,-2.00173
10,601,-17.4766
100,601,-0.706386
1,602,0.0768904
2,602,-0.123627
10,602,1.67567
100,602,-2.19287
1,603,0.235887
2,603,0.657028
10,603,0.255736
100,603,0.968542
1,604,0.640379
2,604,-1.21779
10,604,-2.73889
100,604,-8.01822
1,605,-0.536686
2,605,-0.368657
10,605,-0.231558
100,605,0.875604
1,606,0.0166186
2,606,0.291173
10,606,0.867185
100,606,2.8163
1,607,0.692681
2,607,0.250305
10,607,-1.2273
100,607,5.33636
1,608,0.52988
2,608,-0.611476
10,608,-0.338989
100,608,3.01425
1,609,1.11146
2,609,0.393246
10,609,-8.72026
100,609,-2.13743
1,610,4.38341
2,610,2.33659
10,610,0.345435
100,610,12.3751
1,611,-1.29564
2,611,-0.697258
10,611,-0.588062
100,611,0.610088
1,612,10.8564
2,612,-16.6552
10,612,-4.5578
100,612,-0.932037
1,613,0.826616
2,613,-0.0236989
10,613,2.60901
100,613,6.04799
1,614,-0.233804
2,614,-2.76627
10,614,0.00115695
100,614,0.475824
1,615,0.17424
2,615,0.414942
10,615,-0.827646
100,615,0.487819
1,616,0.130274
2,616,0.638812
10,616,0.394473
100,616,0.768556
1,617,11.863
2,617,5.82231
10,617,-0.617818
100,617,-2.87753
1,618,-1.36868
2,618,-0.357483
10,618,0.379003
100,618,0.0691073
1,619,0.425213
2,619,0.20787
10,619,-1.98662
100,619,-0.358175
1,620,-0.240746
2,620,-0.478865
10,620,2.37239
100,620,0.304082
1,621,3.19289
2,621,1.37011
10,621,1.04287
100,621,2.88113
1,622,-0.732975
2,622,0.758591
10,622,-0.840243
100,622,-1.07171
1,623,-1.40435
2,623,-2.82942
10,623,-0.605939
100,623,-1.06518
1,624,-0.492375
2,624,-0.326282
10,624,-0.0730038
100,624,0.328165
1,625,-2.00989
2,625,-2.64526
10,625,3.64547
100,625,0.112242
1,626,-0.341349
2,626,-0.404526
10,626,3.88337
100,626,-0.966493
1,627,1.42418
2,627,-5.20689
10,627,1.86113
100,627,0.0176117
1,628,1.1113
2,628,1.87663
10,628,1.6736
100,628,6.94615
1,629,1.03145
2,629,-0.768187
10,629,-0.111382
100,629,0.663678
1,630,-4.35963
2,630,-2.47276
10,630,-0.207255
100,630,14.0119
1,631,-1.6343
2,631,-0.655236
10,631,0.0345667
100,631,-3.47543
1,632,-0.582702
2,632,-0.439294
10,632,108.544
100,632,10.833
1,633,1.91715
2,633,1.90527
10,633,-3.55346
100,633,-0.466187
1,634,0.305942
2,634,2.01127
10,634,0.111372
100,634,0.234994
1,635,-2.73666
2,635,-1.62236
10,635,0.539332
100,635,-1.97903
1,636,18.5154
2,636,9.79243
10,636,0.186207
100,636,1.22536
1,637,1.10376
2,637,0.599101
10,637,0.636452
100,637,-0.0365621
1,638,-1.42695
2,638,-1.11013
10,638,-0.91377
100,638,-5.02004
1,639,3.38441
2,639,1.4139
10,639,-9.74572
100,639,-1.1132
1,640,-0.179523
2,640,2.23787
10,640,-12.7967
100,640,-0.917627
1,641,0.887209
2,641,0.826497
10,641,0.614015
100,641,-15.8311
1,642,1.91777
2,642,0.297333
10,642,3.59704
100,642,0.469423
1,643,-0.993546
2,643,0.237736
10,643,-2.27464
100,643,-1.60018
1,644,-0.94222
2,644,6.33807
10,644,1.00244
100,644,0.137617
1,645,56.3866
2,645,27.0608
10,645,6.22313
100,645,0.951802
1,646,0.158735
2,646,-1.5844
10,646,-0.290176
100,646,-0.187514
1,647,0.397047
2,647,0.00613649
10,647,-0.25665
100,647,-0.300135
1,648,-0.605182
2,648,-0.626935
10,648,1.9452
100,648,1.29682
1,649,-0.021758
2,649,-0.662463
10,649,-0.04009
100,649,0.799544
1,650,-2.92841
2,650,-1.3359
10,650,-0.195674
100,650,0.247784
1,651,-1.3925
2,651,-0.242556
10,651,-1.35853
100,651,28.3459
1,652,3.94574
2,652,2.06749
10,652,1.18838
100,652,-1.81021
1,653,-68.7092
2,653,-32.1345
10,653,-6.97347
100,653,-0.813002
1,654,-0.347196
2,654,-0.0537708
10,654,0.395905
100,654,1.40805
1,655,-0.873317
2,655,0.182593
10,655,0.449548
100,655,-0.123711
1,656,-1.15779
2,656,0.128135
10,656,0.227014
100,656,0.366751
1,657,1.3851
2,657,0.35937
10,657,-1.46342
100,657,0.274675
1,658,-1.81051
2,658,-0.111365
10,658,-0.492856
100,658,0.846801
1,659,-2.19943
2,659,-1.299
10,659,-3.53457
100,659,-1.00155
1,660,-0.4439
2,660,-0.296125
10,660,1.97915
100,660,-0.954872
1,661,1.40141
2,661,0.415225
10,661,14.664
100,661,2.07455
1,662,-0.77536
2,662,3.39988
10,662,0.436711
100,662,-0.51099
1,663,0.00131577
2,663,-0.0245412
10,663,32.2334
100,663,3.61852
1,664,4.62968
2,664,2.35157
10,664,1.70196
100,664,1.10779
1,665,-1.10837
2,665,-0.777332
10,665,-1.65048
100,665,0.920091
1,666,0.27694
2,666,-1.74513
10,666,0.317314
100,666,0.458524
1,667,-0.352527
2,667,0.893501
10,667,-1.87092
100,667,-6.09033
1,668,-31.8585
2,668,-15.999
10,668,-3.30292
100,668,0.0577522
1,669,1.16955
2,669,-0.821511
10,669,0.325144
100,669,2.1037
1,670,-6.12207
2,670,-2.33605
10,670,0.123663
100,670,-0.137171
1,671,0.190039
2,671,-0.379462
10,671,-0.431314
100,671,1.13609
1,672,0.794681
2,672,0.28055
10,672,-2.16482
100,672,0.309477
1,673,-1.21699
2,673,-6.0783
10,673,-2.09945
100,673,-2.05625
1,674,0.583519
2,674,1.10969
10,674,2.08863
100,674,-1.86957
1,675,-0.401226
2,675,-1.80667
10,675,-0.890287
100,675,1.44337
1,676,-1.26725
2,676,-1.55415
10,676,-0.978574
100,676,-2.03905
1,677,0.412963
2,677,-0.167272
10,677,0.421536
100,677,-0.316972
1,678,0.612251
2,678,4.83491
10,678,0.328874
100,678,-0.94886
1,679,-0.974293
2,679,-0.231888
10,679,2.11006
100,679,-0.715003
1,680,-0.935479
2,680,-1.04166
10,680,-0.299083
100,680,1.59014
1,681,10.8909
2,681,4.81762
10,681,-1.44122
100,681,3.30254
1,682,-0.518382
2,682,0.258423
10,682,-28.4261
100,682,-1.841
1,683,0.0856249
2,683,0.510209
10,683,1.70675
100,683,0.730985
1,684,-1.16653
2,684,0.689224
10,684,0.986877
100,684,2.39824
1,685,-0.675281
2,685,-1.23344
10,685,-0.80549
100,685,-0.384758
1,686,-0.83217
2,686,-0.439528
10,686,-0.497681
100,686,0.484406
1,687,2.46821
2,687,2.9406
10,687,2.09879
100,687,0.607966
1,688,0.392029
2,688,-0.0821676
10,688,-10.2677
100,688,-1.11715
1,689,-0.232894
2,689,-6.36786
10,689,-1.08825
100,689,0.0986276
1,690,-1.86635
2,690,-0.394133
10,690,0.236548
100,690,1.56788
1,691,-1.14689
2,691,-1.84033
10,691,4.60653
100,691,0.397195
1,692,-2.42136
2,692,-1.02978
10,692,-0.874125
100,692,1.34448
1,693,21.0552
2,693,9.40641
10,693,2.50271
100,693,0.667183
1,694,-7.38303
2,694,-3.57165
10,694,-0.815343
100,694,-0.45096
1,695,-1.9537
2,695,1.21593
10,695,-1.41921
100,695,3.01989
1,696,-2.33481
2,696,-0.455147
10,696,-0.0728675
100,696,0.998469
1,697,-1.50257
2,697,-0.40017
10,697,1.73429
100,697,2.06492
1,698,-1.89373
2,698,0.0641414
10,698,1.62526
100,698,-0.359199
1,699,1.11702
2,699,-0.235793
10,699,0.283387
100,699,0.938929
1,700,0.991348
2,700,3.08668
10,700,3.12748
100,700,0.219185
1,701,4.32918
2,701,2.61264
10,701,-0.692842
100,701,-0.812659
1,702,-2.08926
2,702,-0.997002
10,702,-113.653
100,702,-10.928
1,703,-1.83661
2,703,-1.69135
10,703,0.842696
100,703,-1.82708
1,704,-0.463172
2,704,-0.733898
10,704,26.1798
100,704,3.75879
1,705,-0.165171
2,705,-0.0512385
10,705,3.75116
100,705,-0.612666
1,706,2.27272
2,706,-0.437374
10,706,12.5291
100,706,1.84642
1,707,-0.914985
2,707,-0.60554
10,707,-4.95863
100,707,0.0836874
1,708,0.457026
2,708,-120.405
10,708,-23.5585
100,708,-2.18813
1,709,-0.0370382
2,709,0.00660233
10,709,-0.995608
100,709,0.900795
1,710,0.667715
2,710,0.636769
10,710,1.49313
100,710,4.04227
1,711,-0.7811
2,711,-0.10601
10,711,0.635313
100,711,7.44346
1,712,-5.32921
2,712,-1.9658
10,712,-0.256206
100,712,-0.967204
1,713,5.64088
2,713,3.51344
10,713,0.86135
100,713,2.54943
1,714,-1.16124
2,714,-0.491087
10,714,0.743071
100,714,-0.864388
1,715,0.351114
2,715,0.808774
10,715,0.264401
100,715,0.658845
1,716,9.06267
2,716,4.38631
10,716,3.93721
100,716,0.0343975
1,717,-15.8507
2,717,-20.8502
10,717,-13.8331
100,717,-1.09171
1,718,0.55605
2,718,-0.108239
10,718,0.112542
100,718,-0.520127
1,719,-1.71899
2,719,-0.0509281
10,719,1.04776
100,719,-0.0515057
1,720,-4.64814
2,720,-5.89165
10,720,-0.74673
100,720,0.154073
1,721,2.60882
2,721,1.90604
10,721,1.04691
100,721,-0.862352
1,722,-0.000625733
2,722,-0.589154
10,722,-5.79661
100,722,7.34679
1,723,-0.341027
2,723,0.241493
10,723,0.756243
100,723,1.45425
1,724,-0.0425293
2,724,-0.72543
